tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,name_localizedValue0,usertype,birth year,gender
772,2018-03-01 08:07:08,2018-03-01 08:20:01,514,12 Ave & W 40 St,40.76087502,-74.00277668,494,W 26 St & 8 Ave,40.74734825,-73.99723551,19579,Annual Membership,Subscriber,1964,1
484,2018-03-01 08:07:08,2018-03-01 08:15:13,517,Pershing Square South,40.751581,-73.97791,490,8 Ave & W 33 St,40.751551,-73.993934,30906,Annual Membership,Subscriber,1984,1
297,2018-03-01 08:07:08,2018-03-01 08:12:06,484,W 44 St & 5 Ave,40.75500254,-73.98014437,498,Broadway & W 32 St,40.74854862,-73.98808416,25921,Annual Membership from Citi Bike App,Subscriber,1967,1
841,2018-03-01 08:07:09,2018-03-01 08:21:11,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,33408,Join Citi Bike for $14.95/month,Subscriber,1986,1
1208,2018-03-01 08:07:11,2018-03-01 08:27:20,403,E 2 St & 2 Ave,40.72502876,-73.99069656,164,E 47 St & 2 Ave,40.75323098,-73.97032517,31664,Annual Membership,Subscriber,1974,1
518,2018-03-01 08:07:11,2018-03-01 08:15:49,297,E 15 St & 3 Ave,40.734232,-73.986923,251,Mott St & Prince St,40.72317958,-73.99480012,31112,Annual Membership,Subscriber,1976,1
1597,2018-03-01 08:07:09,2018-03-01 08:33:47,3311,Columbia St & Kane St,40.68763155,-74.0016256,361,Allen St & Hester St,40.71605866,-73.99190759,25530,Annual Membership,Subscriber,1964,1
470,2018-03-01 08:07:11,2018-03-01 08:15:01,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,32016,Annual Membership,Subscriber,1963,1
797,2018-03-01 08:07:12,2018-03-01 08:20:30,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3134,3 Ave & E 62 St,40.76312584,-73.96526895,24861,Annual Membership,Subscriber,1986,1
220,2018-03-01 08:07:13,2018-03-01 08:10:53,3365,3 St & 7 Ave,40.6703837,-73.97839676,3663,Sterling Pl & 7 Ave,40.67716489469059,-73.973827958107,32102,Annual Membership,Subscriber,1975,1
1178,2018-03-01 08:07:14,2018-03-01 08:26:53,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,455,1 Ave & E 44 St,40.75001986,-73.96905301,30783,$25 Off Annual Membership,Subscriber,1970,1
416,2018-03-01 08:07:10,2018-03-01 08:14:06,3311,Columbia St & Kane St,40.68763155,-74.0016256,3409,Bergen St & Smith St,40.6867443,-73.99063168,19986,Annual Membership,Subscriber,1983,2
1963,2018-03-01 08:07:14,2018-03-01 08:39:57,3438,E 76 St & 3 Ave,40.772248537721744,-73.95842134952545,309,Murray St & West St,40.7149787,-74.013012,32656,$25 Off Annual Membership,Subscriber,NULL,0
1023,2018-03-01 08:07:13,2018-03-01 08:24:16,3176,W 64 St & West End Ave,40.77452835,-73.98753759,492,W 33 St & 7 Ave,40.75019995,-73.99093085,18655,Annual Membership from Citi Bike App,Subscriber,1983,1
69,2018-03-01 08:07:13,2018-03-01 08:08:22,368,Carmine St & 6 Ave,40.73038599,-74.00214988,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,26544,Annual Membership from Citi Bike App,Subscriber,1994,1
299,2018-03-01 08:07:13,2018-03-01 08:12:12,387,Centre St & Chambers St,40.71273266,-74.0046073,257,Lispenard St & Broadway,40.71939226,-74.00247214,31888,Annual Membership from Citi Bike App,Subscriber,1963,1
451,2018-03-01 08:07:14,2018-03-01 08:14:45,3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,3382,Carroll St & Smith St,40.680611,-73.99475825,30653,Annual Membership,Subscriber,1985,2
528,2018-03-01 08:07:15,2018-03-01 08:16:03,127,Barrow St & Hudson St,40.73172428,-74.00674436,168,W 18 St & 6 Ave,40.73971301,-73.99456405,18120,Annual Membership,Subscriber,1981,1
1896,2018-03-01 08:07:15,2018-03-01 08:38:52,3293,W 92 St & Broadway,40.7921,-73.9739,402,Broadway & E 22 St,40.7403432,-73.98955109,19750,Annual Membership,Subscriber,1961,1
811,2018-03-01 08:07:15,2018-03-01 08:20:47,432,E 7 St & Avenue A,40.72621788,-73.98379855,533,Broadway & W 38 St,40.75299641,-73.98721619,33027,Annual Membership,Subscriber,1993,1
923,2018-03-01 08:07:16,2018-03-01 08:22:40,350,Clinton St & Grand St,40.71559509,-73.9870295,260,Broad St & Bridge St,40.70365182,-74.01167797,21262,Join Citi Bike for $14.95/month,Subscriber,1959,2
257,2018-03-01 08:07:16,2018-03-01 08:11:34,3369,E 82 St & East End Ave,40.7724607,-73.9468208,3157,East End Ave & E 86 St,40.77518615,-73.94446054,19151,Annual Membership - Save $25 to Celebrate Expansion,Subscriber,1954,2
268,2018-03-01 08:07:17,2018-03-01 08:11:46,79,Franklin St & W Broadway,40.71911552,-74.00666661,417,Barclay St & Church St,40.71291224,-74.01020234,25660,Annual Membership,Subscriber,1970,1
400,2018-03-01 08:07:17,2018-03-01 08:13:58,3369,E 82 St & East End Ave,40.7724607,-73.9468208,3144,E 81 St & Park Ave,40.77677702,-73.9590097,32203,Join Citi Bike for $14.95/month,Subscriber,1978,1
854,2018-03-01 08:07:17,2018-03-01 08:21:32,3109,Banker St & Meserole Ave,40.72606,-73.95621,3080,S 4 St & Rodney St,40.70934,-73.95608,18373,Annual Membership,Subscriber,1971,1
420,2018-03-01 08:07:23,2018-03-01 08:14:23,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,480,W 53 St & 10 Ave,40.76669671,-73.99061728,21268,$25 Off Annual Membership,Subscriber,2000,1
883,2018-03-01 08:07:23,2018-03-01 08:22:06,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3367,5 Ave & E 103 St,40.7922553,-73.95249933,32436,Annual Membership,Subscriber,1967,1
578,2018-03-01 08:07:18,2018-03-01 08:16:57,432,E 7 St & Avenue A,40.72621788,-73.98379855,128,MacDougal St & Prince St,40.72710258,-74.00297088,28401,Annual Membership,Subscriber,1993,1
1024,2018-03-01 08:07:21,2018-03-01 08:24:25,237,E 11 St & 2 Ave,40.73047309,-73.98672378,195,Liberty St & Broadway,40.70905623,-74.01043382,25033,Annual Membership,Subscriber,1985,2
547,2018-03-01 08:07:22,2018-03-01 08:16:29,509,9 Ave & W 22 St,40.7454973,-74.00197139,496,E 16 St & 5 Ave,40.73726186,-73.99238967,20520,Annual Membership,Subscriber,1955,1
1136,2018-03-01 08:07:23,2018-03-01 08:26:20,295,Pike St & E Broadway,40.71406667,-73.99293911,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,32188,Annual Membership,Subscriber,1990,2
600,2018-03-01 08:07:26,2018-03-01 08:17:26,470,W 20 St & 8 Ave,40.74345335,-74.00004031,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,31781,Annual Membership,Subscriber,1986,1
1000,2018-03-01 08:07:26,2018-03-01 08:24:06,3340,Wolcott St & Dwight St,40.6753274,-74.0100698,3340,Wolcott St & Dwight St,40.6753274,-74.0100698,18118,NYCHA Membership,Subscriber,1989,2
648,2018-03-01 08:07:25,2018-03-01 08:18:13,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,516,E 47 St & 1 Ave,40.75206862,-73.96784384,25828,Annual Membership,Subscriber,1991,1
1256,2018-03-01 08:07:29,2018-03-01 08:28:25,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3145,E 84 St & Park Ave,40.77862688,-73.95772073,32766,Annual Membership,Subscriber,1981,1
465,2018-03-01 08:07:29,2018-03-01 08:15:14,312,Allen St & Stanton St,40.722055,-73.989111,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,18160,Annual Membership,Subscriber,1981,1
481,2018-03-01 08:07:31,2018-03-01 08:15:33,492,W 33 St & 7 Ave,40.75019995,-73.99093085,167,E 39 St & 3 Ave,40.7489006,-73.97604882,20172,Annual Membership,Subscriber,1973,1
988,2018-03-01 08:07:29,2018-03-01 08:23:58,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3565,36 Ave & 10 St,40.7614376,-73.9411265,20950,Annual Membership,Subscriber,1993,2
502,2018-03-01 08:07:28,2018-03-01 08:15:51,3340,Wolcott St & Dwight St,40.6753274,-74.0100698,3398,Smith St & 9 St,40.6746957,-73.99785768,31409,FREE Bonus Month with Annual Membership,Subscriber,1976,2
798,2018-03-01 08:07:30,2018-03-01 08:20:49,453,W 22 St & 8 Ave,40.74475148,-73.99915362,326,E 11 St & 1 Ave,40.72953837,-73.98426726,33232,Annual Membership - Save 15%,Subscriber,1980,2
644,2018-03-01 08:07:30,2018-03-01 08:18:15,465,Broadway & W 41 St,40.75513557,-73.98658032,3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,31231,Annual Membership,Subscriber,1974,2
1934,2018-03-01 08:07:30,2018-03-01 08:39:44,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19775,Annual Membership,Subscriber,1958,2
771,2018-03-01 08:07:30,2018-03-01 08:20:22,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,20083,Annual Membership,Subscriber,1966,2
208,2018-03-01 08:07:31,2018-03-01 08:11:00,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,3086,Graham Ave & Conselyea St,40.715143,-73.944507,32495,Annual Membership,Subscriber,1980,1
1508,2018-03-01 08:07:30,2018-03-01 08:32:38,3568,34 St & 35 Ave,40.7569332,-73.9262231,3591,21 St & 31 Dr,40.7659,-73.930819,18493,Annual Membership from Citi Bike App,Subscriber,1979,1
1670,2018-03-01 08:07:31,2018-03-01 08:35:22,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,546,E 30 St & Park Ave S,40.74444921,-73.98303529,15102,Annual Membership,Subscriber,1979,1
378,2018-03-01 08:07:34,2018-03-01 08:13:53,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,304,Broadway & Battery Pl,40.70463334,-74.01361706,25577,Annual Membership,Subscriber,1961,2
517,2018-03-01 08:07:33,2018-03-01 08:16:11,503,E 20 St & Park Ave,40.73827428,-73.98751968,484,W 44 St & 5 Ave,40.75500254,-73.98014437,17628,Annual Membership,Subscriber,1984,1
502,2018-03-01 08:07:35,2018-03-01 08:15:57,504,1 Ave & E 16 St,40.73221853,-73.98165557,455,1 Ave & E 44 St,40.75001986,-73.96905301,26929,Annual Membership,Subscriber,1986,1
93,2018-03-01 08:07:37,2018-03-01 08:09:10,453,W 22 St & 8 Ave,40.74475148,-73.99915362,462,W 22 St & 10 Ave,40.74691959,-74.00451887,28125,Annual Membership,Subscriber,1988,1
589,2018-03-01 08:07:38,2018-03-01 08:17:28,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,3141,1 Ave & E 68 St,40.76500525,-73.95818491,26968,Join Citi Bike for $14.95/month,Subscriber,1992,1
1246,2018-03-01 08:07:37,2018-03-01 08:28:24,487,E 20 St & FDR Drive,40.73314259,-73.97573881,417,Barclay St & Church St,40.71291224,-74.01020234,17545,Annual Membership,Subscriber,1981,1
640,2018-03-01 08:07:41,2018-03-01 08:18:22,3177,W 84 St & Broadway,40.7867947,-73.977112,500,Broadway & W 51 St,40.76228826,-73.98336183,30077,Annual Membership,Subscriber,1982,1
618,2018-03-01 08:07:39,2018-03-01 08:17:57,465,Broadway & W 41 St,40.75513557,-73.98658032,3459,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,20075,Annual Membership,Subscriber,1955,1
205,2018-03-01 08:07:39,2018-03-01 08:11:04,365,Fulton St & Grand Ave,40.68223166,-73.9614583,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,26412,Annual Membership,Subscriber,1972,1
1887,2018-03-01 08:07:38,2018-03-01 08:39:05,513,W 56 St & 10 Ave,40.768254,-73.988639,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,17106,Annual Membership,Subscriber,1965,1
340,2018-03-01 08:07:39,2018-03-01 08:13:20,3382,Carroll St & Smith St,40.680611,-73.99475825,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,30894,Annual Membership,Subscriber,1984,1
1104,2018-03-01 08:07:40,2018-03-01 08:26:05,3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,3142,1 Ave & E 62 St,40.7612274,-73.96094022,33048,Join Citi Bike for $14.95/month,Subscriber,1975,2
1116,2018-03-01 08:07:39,2018-03-01 08:26:16,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,28532,Annual Membership,Subscriber,1984,1
470,2018-03-01 08:07:41,2018-03-01 08:15:32,3115,India St & Manhattan Ave,40.73232194,-73.9550858,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,28423,Join Citi Bike for $14.95/month,Subscriber,1983,1
333,2018-03-01 08:07:42,2018-03-01 08:13:16,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,500,Broadway & W 51 St,40.76228826,-73.98336183,17631,Annual Membership,Subscriber,1974,1
591,2018-03-01 08:07:42,2018-03-01 08:17:34,3293,W 92 St & Broadway,40.7921,-73.9739,3552,W 113 St & Broadway,40.805973,-73.964928,32080,Annual Membership,Subscriber,1966,1
567,2018-03-01 08:07:45,2018-03-01 08:17:12,238,Bank St & Washington St,40.7361967,-74.00859207,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,32533,Annual Membership,Subscriber,1965,1
437,2018-03-01 08:07:44,2018-03-01 08:15:02,345,W 13 St & 6 Ave,40.73649403,-73.99704374,442,W 27 St & 7 Ave,40.746647,-73.993915,30082,Annual Membership,Subscriber,1985,1
968,2018-03-01 08:07:44,2018-03-01 08:23:53,3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,514,12 Ave & W 40 St,40.76087502,-74.00277668,16457,Annual Membership,Subscriber,1948,1
1625,2018-03-01 08:07:42,2018-03-01 08:34:48,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17272,Annual Membership,Subscriber,1956,1
1238,2018-03-01 08:07:43,2018-03-01 08:28:22,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,18192,Annual Membership,Subscriber,1987,2
568,2018-03-01 08:07:45,2018-03-01 08:17:14,3378,E 76 St & Park Ave,40.773763,-73.96222088,499,Broadway & W 60 St,40.76915505,-73.98191841,32987,Annual Membership,Subscriber,1970,2
1260,2018-03-01 08:07:46,2018-03-01 08:28:46,432,E 7 St & Avenue A,40.72621788,-73.98379855,146,Hudson St & Reade St,40.71625008,-74.0091059,17503,Annual Membership from Citi Bike App,Subscriber,1991,2
1991,2018-03-01 08:07:45,2018-03-01 08:40:57,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,516,E 47 St & 1 Ave,40.75206862,-73.96784384,18500,Annual Membership,Subscriber,1986,1
208,2018-03-01 08:07:49,2018-03-01 08:11:17,3659,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528,3258,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,27208,Annual Membership,Subscriber,1987,1
1008,2018-03-01 08:07:49,2018-03-01 08:24:38,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,513,W 56 St & 10 Ave,40.768254,-73.988639,31527,NYCHA Membership (Renewal),Subscriber,1976,1
889,2018-03-01 08:07:53,2018-03-01 08:22:42,459,W 20 St & 11 Ave,40.746745,-74.007756,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,30698,Annual Membership,Subscriber,1984,2
589,2018-03-01 08:07:48,2018-03-01 08:17:38,212,W 16 St & The High Line,40.74334935,-74.00681753,514,12 Ave & W 40 St,40.76087502,-74.00277668,25451,Annual Membership,Subscriber,1958,1
1077,2018-03-01 08:07:51,2018-03-01 08:25:48,3335,Union St & 4 Ave,40.6772744,-73.98282002,3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,24912,Annual Membership,Subscriber,1974,2
744,2018-03-01 08:07:50,2018-03-01 08:20:15,408,Market St & Cherry St,40.71076228,-73.99400398,408,Market St & Cherry St,40.71076228,-73.99400398,29393,Join Citi Bike for $14.95/month,Subscriber,1964,2
1722,2018-03-01 08:07:52,2018-03-01 08:36:34,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,18888,Join Citi Bike for $14.95/month,Subscriber,1980,1
1392,2018-03-01 08:07:52,2018-03-01 08:31:04,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,474,5 Ave & E 29 St,40.7451677,-73.98683077,25919,Annual Membership,Subscriber,1989,1
639,2018-03-01 08:07:51,2018-03-01 08:18:31,302,Avenue D & E 3 St,40.72082834,-73.97793172,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,28855,Annual Membership,Subscriber,1983,2
116,2018-03-01 08:07:52,2018-03-01 08:09:48,499,Broadway & W 60 St,40.76915505,-73.98191841,468,Broadway & W 56 St,40.7652654,-73.98192338,32735,Annual Membership,Subscriber,1962,1
283,2018-03-01 08:07:51,2018-03-01 08:12:35,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,257,Lispenard St & Broadway,40.71939226,-74.00247214,20168,Annual Membership,Subscriber,1983,1
494,2018-03-01 08:07:52,2018-03-01 08:16:07,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3258,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,26516,Annual Membership,Subscriber,1977,1
1498,2018-03-01 08:07:53,2018-03-01 08:32:51,3367,5 Ave & E 103 St,40.7922553,-73.95249933,359,E 47 St & Park Ave,40.75510267,-73.97498696,33332,Annual Membership,Subscriber,1988,1
417,2018-03-01 08:07:53,2018-03-01 08:14:50,515,W 43 St & 10 Ave,40.76009437,-73.99461843,468,Broadway & W 56 St,40.7652654,-73.98192338,26766,Annual Membership,Subscriber,1987,1
1561,2018-03-01 08:07:54,2018-03-01 08:33:56,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,32334,Join Citi Bike for $14.95/month,Subscriber,1973,2
93,2018-03-01 08:07:56,2018-03-01 08:09:29,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,20710,Annual Membership,Subscriber,1988,1
299,2018-03-01 08:07:56,2018-03-01 08:12:56,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,418,Front St & Gold St,40.70224,-73.982578,21073,Annual Membership,Subscriber,1988,1
421,2018-03-01 08:07:58,2018-03-01 08:14:59,3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,30311,$25 Off Annual Membership,Subscriber,1991,2
314,2018-03-01 08:07:59,2018-03-01 08:13:14,385,E 55 St & 2 Ave,40.75797322,-73.96603308,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,33244,Annual Membership,Subscriber,1957,2
728,2018-03-01 08:07:59,2018-03-01 08:20:07,523,W 38 St & 8 Ave,40.75466591,-73.99138152,545,E 23 St & 1 Ave,40.736502,-73.97809472,32494,Annual Membership,Subscriber,1979,1
728,2018-03-01 08:07:59,2018-03-01 08:20:08,402,Broadway & E 22 St,40.7403432,-73.98955109,3474,6 Ave & Spring St,40.7252556952547,-74.00412082672119,25124,Annual Membership,Subscriber,1990,1
342,2018-03-01 08:08:03,2018-03-01 08:13:45,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,346,Bank St & Hudson St,40.73652889,-74.00618026,15847,Annual Membership,Subscriber,1985,2
1001,2018-03-01 08:08:03,2018-03-01 08:24:45,3350,W 100 St & Broadway,40.7973721,-73.97041192,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,26345,Annual Membership,Subscriber,1982,1
984,2018-03-01 08:08:05,2018-03-01 08:24:29,496,E 16 St & 5 Ave,40.73726186,-73.99238967,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,27716,Annual Membership,Subscriber,1974,1
1308,2018-03-01 08:08:05,2018-03-01 08:29:53,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,30332,Annual Membership,Subscriber,1978,2
328,2018-03-01 08:08:05,2018-03-01 08:13:33,362,Broadway & W 37 St,40.75172632,-73.98753523,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,32473,Annual Membership,Subscriber,1992,1
339,2018-03-01 08:08:08,2018-03-01 08:13:48,174,E 25 St & 1 Ave,40.7381765,-73.97738662,3431,E 35 St & 3 Ave,40.746524,-73.977885,32944,Day Pass,Customer,1995,1
250,2018-03-01 08:08:11,2018-03-01 08:12:21,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,30284,Annual Membership,Subscriber,1979,2
577,2018-03-01 08:08:09,2018-03-01 08:17:47,490,8 Ave & W 33 St,40.751551,-73.993934,517,Pershing Square South,40.751581,-73.97791,16228,Annual Membership,Subscriber,1978,1
312,2018-03-01 08:08:09,2018-03-01 08:13:22,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,20969,Annual Membership from Citi Bike App,Subscriber,1988,2
699,2018-03-01 08:08:11,2018-03-01 08:19:51,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,3438,E 76 St & 3 Ave,40.772248537721744,-73.95842134952545,20120,Annual Membership,Subscriber,1988,1
432,2018-03-01 08:08:10,2018-03-01 08:15:22,3332,Degraw St & Hoyt St,40.681990442707026,-73.99079024791718,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,16575,Annual Membership,Subscriber,1980,1
364,2018-03-01 08:08:12,2018-03-01 08:14:17,3386,1 Pl & Clinton St,40.6809591,-73.99905709,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,28031,Annual Membership,Subscriber,1976,1
1362,2018-03-01 08:08:13,2018-03-01 08:30:56,3378,E 76 St & Park Ave,40.773763,-73.96222088,533,Broadway & W 38 St,40.75299641,-73.98721619,17826,Annual Membership,Subscriber,NULL,0
269,2018-03-01 08:08:18,2018-03-01 08:12:47,3106,Driggs Ave & N Henry St,40.72325,-73.94308,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,27045,Annual Membership,Subscriber,1983,1
544,2018-03-01 08:08:16,2018-03-01 08:17:21,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,33056,Annual Membership,Subscriber,1987,1
546,2018-03-01 08:08:16,2018-03-01 08:17:23,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,128,MacDougal St & Prince St,40.72710258,-74.00297088,32951,Annual Membership from Citi Bike App,Subscriber,1993,1
988,2018-03-01 08:08:15,2018-03-01 08:24:44,527,E 33 St & 2 Ave,40.744023,-73.976056,212,W 16 St & The High Line,40.74334935,-74.00681753,24876,Join Citi Bike for $14.95/month,Subscriber,1994,1
776,2018-03-01 08:08:16,2018-03-01 08:21:12,3622,E 128 St & Madison Ave,40.80756,-73.939182,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,17691,Join Citi Bike for $14.95/month,Subscriber,1985,1
542,2018-03-01 08:08:19,2018-03-01 08:17:21,498,Broadway & W 32 St,40.74854862,-73.98808416,167,E 39 St & 3 Ave,40.7489006,-73.97604882,31465,Annual Membership,Subscriber,1988,1
402,2018-03-01 08:08:18,2018-03-01 08:15:00,237,E 11 St & 2 Ave,40.73047309,-73.98672378,312,Allen St & Stanton St,40.722055,-73.989111,30105,Annual Membership,Subscriber,1980,2
2131,2018-03-01 08:08:18,2018-03-01 08:43:49,2022,E 60 St & York Ave,40.759107,-73.959223,390,Duffield St & Willoughby St,40.69221589,-73.9842844,27757,$25 Off Annual Membership,Subscriber,1995,2
699,2018-03-01 08:08:19,2018-03-01 08:19:59,328,Watts St & Greenwich St,40.72405549,-74.00965965,496,E 16 St & 5 Ave,40.73726186,-73.99238967,33253,Annual Membership,Subscriber,1993,2
332,2018-03-01 08:08:20,2018-03-01 08:13:53,297,E 15 St & 3 Ave,40.734232,-73.986923,491,E 24 St & Park Ave S,40.74096374,-73.98602213,14869,Annual Membership,Subscriber,1992,1
122,2018-03-01 08:08:20,2018-03-01 08:10:23,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,32888,Annual Membership,Subscriber,1988,1
1323,2018-03-01 08:08:20,2018-03-01 08:30:24,487,E 20 St & FDR Drive,40.73314259,-73.97573881,251,Mott St & Prince St,40.72317958,-73.99480012,15918,Annual Membership,Subscriber,1988,2
129,2018-03-01 08:08:20,2018-03-01 08:10:30,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3549,Grand Ave & Bergen St,40.678045,-73.962408,30499,Annual Membership - Save 15%,Subscriber,1988,1
329,2018-03-01 08:08:22,2018-03-01 08:13:51,368,Carmine St & 6 Ave,40.73038599,-74.00214988,168,W 18 St & 6 Ave,40.73971301,-73.99456405,32601,Annual Membership from Citi Bike App,Subscriber,1968,1
651,2018-03-01 08:08:22,2018-03-01 08:19:13,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,32298,Annual Membership,Subscriber,1968,1
640,2018-03-01 08:08:21,2018-03-01 08:19:01,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,303,Mercer St & Spring St,40.72362738,-73.99949601,31476,Annual Membership,Subscriber,1960,1
531,2018-03-01 08:08:23,2018-03-01 08:17:14,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,128,MacDougal St & Prince St,40.72710258,-74.00297088,32517,Annual Membership,Subscriber,1976,1
168,2018-03-01 08:08:23,2018-03-01 08:11:11,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,32292,$25 Off Annual Membership,Subscriber,1983,1
465,2018-03-01 08:08:23,2018-03-01 08:16:08,3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,2000,Front St & Washington St,40.70255088,-73.98940236,19194,Annual Membership,Subscriber,1984,1
1136,2018-03-01 08:08:24,2018-03-01 08:27:20,3336,E 97 St & Madison Ave,40.787801,-73.953559,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,30036,Annual Membership,Subscriber,1980,1
590,2018-03-01 08:08:25,2018-03-01 08:18:16,497,E 17 St & Broadway,40.73704984,-73.99009296,517,Pershing Square South,40.751581,-73.97791,15821,Annual Membership,Subscriber,1961,1
162,2018-03-01 08:08:25,2018-03-01 08:11:08,3354,3 St & Prospect Park West,40.668132,-73.97363831,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,26041,Join Citi Bike for $14.95/month,Subscriber,1977,1
268,2018-03-01 08:08:27,2018-03-01 08:12:55,388,W 26 St & 10 Ave,40.749717753,-74.002950346,3635,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948,30502,Annual Membership,Subscriber,1983,1
973,2018-03-01 08:08:26,2018-03-01 08:24:40,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3134,3 Ave & E 62 St,40.76312584,-73.96526895,32575,Annual Membership,Subscriber,1977,1
